´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
002300.SZ,Ì«ÑôµçÀÂ,2009-10-21,N/A,7.9338,9.3985,7.9338,9.2056,22482094,794854100.8,N/A,N/A,35.355,82.6548,1025712000,N/A,5053140000,27200000,0,134000000,93.2663,16.8446,2.311,-489.864,
002300.SZ,Ì«ÑôµçÀÂ,2009-10-22,9.2056,8.7686,9.9575,8.6173,9.7305,16235135,614864735.4,0.5248,5.7014,37.8725,59.688,1084192000,N/A,5341240000,27200000,0,134000000,98.5838,17.805,2.4428,-517.7931,
002300.SZ,Ì«ÑôµçÀÂ,2009-10-23,9.7305,9.3985,9.7158,9.2813,9.479,11004490,426429045.9,-0.2514,-2.584,38.7505,40.4577,1056176000,N/A,5203220000,27200000,0,134000000,96.0364,17.3449,2.3796,-504.4131,
002300.SZ,Ì«ÑôµçÀÂ,2009-10-26,9.479,9.5083,9.5254,9.0567,9.1104,5994211,226241024,-0.3686,-3.8887,37.7433,22.0375,1015104000,N/A,5000880000,27200000,0,134000000,92.3018,16.6704,2.2871,-484.7978,
002300.SZ,Ì«ÑôµçÀÂ,2009-10-27,9.1104,8.9859,8.9859,8.6368,8.6661,5372282,193437490.5,-0.4443,-4.8767,36.0066,19.751,965600000,N/A,4757000000,27200000,0,134000000,87.8004,15.8575,2.1756,-461.1554,
002300.SZ,Ì«ÑôµçÀÂ,2009-10-28,8.6661,8.6661,9.1299,8.6417,9.0884,5312125,194625933.4,0.4223,4.8732,36.6381,19.5299,1012656000,N/A,4988820000,27200000,0,134000000,92.0792,16.6302,2.2816,-483.6286,
002300.SZ,Ì«ÑôµçÀÂ,2009-10-29,9.0884,8.8687,8.9542,8.5441,8.5807,4546734,163043587.1,-0.5078,-5.5869,35.8595,16.7159,956080000,N/A,4710100000,27200000,0,134000000,86.9348,15.7011,2.1541,-456.6088,
002300.SZ,Ì«ÑôµçÀÂ,2009-10-30,8.5807,8.7638,8.9737,8.5441,8.5636,5693589,203492668.5,-0.0171,-0.1991,35.7407,20.9323,954176000,N/A,4700720000,27200000,0,134000000,86.7617,15.6699,2.1498,-455.6995,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-02,8.5636,8.1779,8.5196,8.0949,8.4781,3921821,134070188.5,-0.0854,-0.9977,34.1857,14.4185,944656000,N/A,4653820000,27200000,0,134000000,85.896,15.5135,2.1284,-451.1529,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-03,8.4781,8.422,8.6905,8.3976,8.588,3068857,107861440.8,0.1099,1.2957,35.1471,11.2826,956896000,N/A,4714120000,27200000,0,134000000,87.009,15.7145,2.156,-456.9985,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-04,8.588,8.5318,8.6539,8.4659,8.4855,2485777,87178434.5,-0.1025,-1.1939,35.0709,9.1389,945472000,N/A,4657840000,27200000,0,134000000,85.9702,15.5269,2.1302,-451.5426,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-05,8.4855,8.4903,8.6637,8.4025,8.61,2708845,94646138.2,0.1245,1.4672,34.9397,9.959,959344000,N/A,4726180000,27200000,0,134000000,87.2316,15.7547,2.1615,-458.1677,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-06,8.61,8.6588,8.7613,8.5929,8.671,2854290,101528076.4,0.061,0.7088,35.5703,10.4937,966144000,N/A,4759680000,27200000,0,134000000,87.8499,15.8664,2.1768,-461.4152,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-09,8.671,8.6246,8.8248,8.6246,8.7638,2334826,83634605,0.0928,1.0698,35.8205,8.5839,976480000,N/A,4810600000,27200000,0,134000000,88.7898,16.0361,2.2001,-466.3515,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-10,8.7638,8.7955,8.8346,8.6368,8.6368,2075034,73951035.4,-0.1269,-1.4485,35.6385,7.6288,962336000,N/A,4740920000,27200000,0,134000000,87.5037,15.8039,2.1682,-459.5966,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-11,8.6368,8.6026,8.6026,8.3756,8.4171,2288041,79023407.3,-0.2197,-2.5438,34.5376,8.4119,937856000,N/A,4620320000,27200000,0,134000000,85.2777,15.4018,2.1131,-447.9053,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-12,8.4171,8.483,8.588,8.3854,8.4684,1530770,53263621.3,0.0513,0.609,34.7953,5.6278,943568000,N/A,4648460000,27200000,0,134000000,85.7971,15.4956,2.1259,-450.6333,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-13,8.4684,8.4659,8.6124,8.3658,8.5807,1899637,66311421.3,0.1123,1.326,34.9074,6.984,956080000,N/A,4710100000,27200000,0,134000000,86.9348,15.7011,2.1541,-456.6088,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-16,8.5807,8.5953,8.7833,8.588,8.7198,2842182,101287513.2,0.1391,1.6216,35.6372,10.4492,971584000,N/A,4786480000,27200000,0,134000000,88.3446,15.9557,2.189,-464.0133,
002300.SZ,Ì«ÑôµçÀÂ,2009-11-17,8.7198,8.7296,8.7686,8.6173,8.6368,1708363,60625737.7,-0.083,-0.9518,35.4876,6.2807,962336000,N/A,4740920000,27200000,0,134000000,87.5037,15.8039,2.1682,-459.5966,
