¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002659.SZ,÷–Ã©«≈¡∫,2012-03-09,N/A,6.9043,7.7864,6.9043,7.7864,20585212,301507306.4,N/A,N/A,14.6468,65.9782,492960000,N/A,2456900000,31200000,0,155500000,33.9211,9.1737,2.687,39.905,
002659.SZ,÷–Ã©«≈¡∫,2012-03-12,7.7864,8.1215,8.565,8.018,8.565,25559882,431733515.3,0.7786,10,16.8911,81.9227,542256000,N/A,2702590000,31200000,0,155500000,37.3133,10.0911,2.9557,43.8955,
002659.SZ,÷–Ã©«≈¡∫,2012-03-13,8.565,8.1905,9.3535,8.0673,8.8854,21218707,374633676.6,0.3203,3.7399,17.6558,68.0087,562536000,N/A,2803665000,31200000,0,155500000,38.7087,10.4685,3.0663,45.5372,
002659.SZ,÷–Ã©«≈¡∫,2012-03-14,8.8854,8.8016,9.0332,8.1067,8.3728,14614890,256869136.5,-0.5125,-5.7682,17.5759,46.8426,530088000,N/A,2641945000,31200000,0,155500000,36.476,9.8646,2.8894,42.9105,
002659.SZ,÷–Ã©«≈¡∫,2012-03-15,8.3728,8.1905,8.6981,8.156,8.4271,11558843,199133187.1,0.0542,0.6474,17.2278,37.0476,533520000,N/A,2659050000,31200000,0,155500000,36.7121,9.9285,2.9081,43.1883,
002659.SZ,÷–Ã©«≈¡∫,2012-03-16,8.4271,8.2595,8.2989,7.7913,8.1757,10155456,166333739.1,-0.2513,-2.9825,16.3788,32.5495,517608000,N/A,2579745000,31200000,0,155500000,35.6172,9.6324,2.8214,41.9003,
002659.SZ,÷–Ã©«≈¡∫,2012-03-19,8.1757,8.0673,8.0673,7.7618,7.9441,7412359,118873322.5,-0.2316,-2.833,16.0372,23.7576,502944000,N/A,2506660000,31200000,0,155500000,34.6082,9.3595,2.7415,40.7132,
002659.SZ,÷–Ã©«≈¡∫,2012-03-20,7.9441,7.9195,8.1264,7.7125,7.7765,6850063,110569965.8,-0.1676,-2.1092,16.1415,21.9553,492336000,N/A,2453790000,31200000,0,155500000,33.8782,9.1621,2.6836,39.8545,
002659.SZ,÷–Ã©«≈¡∫,2012-03-21,7.7765,7.7371,7.8258,7.0472,7.2837,8735270,130763173.5,-0.4928,-6.3371,14.9696,27.9977,461136000,N/A,2298290000,31200000,0,155500000,31.7313,8.5815,2.5136,37.3289,
002659.SZ,÷–Ã©«≈¡∫,2012-03-22,7.2837,7.2049,7.4168,7.0718,7.333,5287949,77773195.4,0.0493,0.6766,14.7076,16.9486,464256000,N/A,2313840000,31200000,0,155500000,31.946,8.6395,2.5306,37.5814,
002659.SZ,÷–Ã©«≈¡∫,2012-03-23,7.333,7.2887,7.3379,7.1458,7.2197,3690216,54081249.2,-0.1133,-1.5457,14.6553,11.8276,457080000,N/A,2278075000,31200000,0,155500000,31.4522,8.506,2.4915,37.0005,
002659.SZ,÷–Ã©«≈¡∫,2012-03-26,7.2197,7.1507,7.3774,7.0965,7.195,3122610,45840763.6,-0.0246,-0.3413,14.6803,10.0084,455520000,N/A,2270300000,31200000,0,155500000,31.3449,8.477,2.483,36.8742,
002659.SZ,÷–Ã©«≈¡∫,2012-03-27,7.195,7.2542,7.3724,7.1556,7.2394,3127690,46104841.4,0.0444,0.6164,14.7409,10.0246,458328000,N/A,2284295000,31200000,0,155500000,31.5381,8.5292,2.4983,37.1016,
002659.SZ,÷–Ã©«≈¡∫,2012-03-28,7.2394,7.126,7.2098,6.515,6.5248,5080682,69649863.4,-0.7146,-9.8707,13.7088,16.2842,413088000,N/A,2058820000,31200000,0,155500000,28.4251,7.6873,2.2517,33.4394,
