¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
002223.SZ,”„‘æ“Ω¡∆,2008-04-18,N/A,2.8637,2.9158,2.4264,2.4819,15486631,239005242.3,N/A,N/A,15.433,74.455,297440000,N/A,1472900000,20800000,0,103000000,38.8908,10.7185,5.0881,-20.15,
002223.SZ,”„‘æ“Ω¡∆,2008-04-21,2.4819,2.6017,2.7301,2.468,2.4923,9859891,148903771.1,0.0104,0.4196,15.102,47.4033,298688000,N/A,1479080000,20800000,0,103000000,39.054,10.7635,5.1094,-20.2346,
002223.SZ,”„‘æ“Ω¡∆,2008-04-22,2.4923,2.291,2.3951,2.2424,2.3344,6812963,88922338.3,-0.1579,-6.337,13.0519,32.7546,279760000,N/A,1385350000,20800000,0,103000000,36.5791,10.0814,4.7856,-18.9523,
002223.SZ,”„‘æ“Ω¡∆,2008-04-23,2.3344,2.2736,2.5132,2.1921,2.4732,5796768,78210154.3,0.1388,5.948,13.492,27.8691,296400000,N/A,1467750000,20800000,0,103000000,38.7548,10.681,5.0703,-20.0796,
002223.SZ,”„‘æ“Ω¡∆,2008-04-24,2.4732,2.6902,2.7214,2.6051,2.7214,7800881,120741362.9,0.2482,10.0351,15.4779,37.5042,326144000,N/A,1615040000,20800000,0,103000000,42.6439,11.7529,5.5791,-22.0946,
002223.SZ,”„‘æ“Ω¡∆,2008-04-25,2.7214,2.6728,2.9939,2.6346,2.9852,9051433,149840670.8,0.2638,9.6939,16.5544,43.5165,357760000,N/A,1771600000,20800000,0,103000000,46.7777,12.8922,6.1199,-24.2364,
002223.SZ,”„‘æ“Ω¡∆,2008-04-28,2.9852,2.8811,2.9505,2.777,2.8811,4811547,79538675.5,-0.1041,-3.4884,16.5308,23.1324,345280000,N/A,1709800000,20800000,0,103000000,45.146,12.4425,5.9064,-23.3909,
002223.SZ,”„‘æ“Ω¡∆,2008-04-29,2.8811,2.8134,3.0981,2.7631,3.02,6536143,110872151.1,0.1388,4.8193,16.9629,31.4238,361920000,N/A,1792200000,20800000,0,103000000,47.3217,13.0421,6.1911,-24.5182,
002223.SZ,”„‘æ“Ω¡∆,2008-04-30,3.02,2.9679,3.0304,2.9158,2.98,4504708,76973586.9,-0.0399,-1.3218,17.0874,21.6573,357136000,N/A,1768510000,20800000,0,103000000,46.6962,12.8697,6.1092,-24.1941,
002223.SZ,”„‘æ“Ω¡∆,2008-05-05,2.98,2.9957,3.0026,2.7856,2.9071,4542985,75719038.1,-0.0729,-2.4461,16.6672,21.8413,348400000,N/A,1725250000,20800000,0,103000000,45.5539,12.5549,5.9598,-23.6023,
002223.SZ,”„‘æ“Ω¡∆,2008-05-06,2.9071,2.895,3.039,2.8117,2.9731,3990017,67619026.7,0.066,2.2687,16.9471,19.1828,356304000,N/A,1764390000,20800000,0,103000000,46.5874,12.8397,6.095,-24.1377,
002223.SZ,”„‘æ“Ω¡∆,2008-05-07,2.9731,2.9193,2.9419,2.6763,2.6763,3809588,61704658.7,-0.2968,-9.9825,16.1972,18.3153,320736000,N/A,1588260000,20800000,0,103000000,41.9368,11.558,5.4866,-21.7282,
002223.SZ,”„‘æ“Ω¡∆,2008-05-08,2.6763,2.6381,2.8603,2.5531,2.8342,3101761,47800441.5,0.1579,5.9014,15.4107,14.9123,339664000,N/A,1681990000,20800000,0,103000000,44.4117,12.2401,5.8103,-23.0105,
002223.SZ,”„‘æ“Ω¡∆,2008-05-09,2.8342,2.7405,2.8082,2.6086,2.6954,2087531,32820474.4,-0.1388,-4.899,15.7221,10.0362,323024000,N/A,1599590000,20800000,0,103000000,42.2359,11.6405,5.5257,-21.8832,
002223.SZ,”„‘æ“Ω¡∆,2008-05-12,2.6954,2.678,2.803,2.5687,2.7075,1653353,25744300.9,0.0121,0.4507,15.571,7.9488,324480000,N/A,1606800000,20800000,0,103000000,42.4263,11.6929,5.5506,-21.9818,
002223.SZ,”„‘æ“Ω¡∆,2008-05-13,2.7075,2.8811,2.9783,2.7787,2.9783,5505640,92756438.8,0.2708,10,16.8475,26.4694,356928000,N/A,1767480000,20800000,0,103000000,46.669,12.8622,6.1057,-24.18,
002223.SZ,”„‘æ“Ω¡∆,2008-05-14,2.9783,3.0286,3.2109,3.0217,3.039,6734299,120960663.5,0.0607,2.0396,17.9619,32.3764,364208000,N/A,1803530000,20800000,0,103000000,47.6208,13.1246,6.2302,-24.6732,
002223.SZ,”„‘æ“Ω¡∆,2008-05-15,3.039,3.02,3.02,2.9071,2.9158,2591098,44009443.6,-0.1232,-4.0548,16.9849,12.4572,349440000,N/A,1730400000,20800000,0,103000000,45.6899,12.5924,5.9776,-23.6727,
002223.SZ,”„‘æ“Ω¡∆,2008-05-16,2.9158,2.9471,3.0026,2.7943,2.8464,1716811,28666134.6,-0.0694,-2.381,16.6973,8.2539,341120000,N/A,1689200000,20800000,0,103000000,44.602,12.2926,5.8353,-23.1091,
002223.SZ,”„‘æ“Ω¡∆,2008-05-19,2.8464,2.7961,2.9887,2.7961,2.8985,1505918,25245197.8,0.0521,1.8293,16.764,7.24,347360000,N/A,1720100000,20800000,0,103000000,45.4179,12.5174,5.942,-23.5318,
002223.SZ,”„‘æ“Ω¡∆,2008-05-20,2.8985,2.8655,2.9141,2.6138,2.6294,1980091,31398175.9,-0.269,-9.2814,15.8569,9.5197,315120000,N/A,1560450000,20800000,0,103000000,41.2025,11.3556,5.3905,-21.3477,
002223.SZ,”„‘æ“Ω¡∆,2008-05-21,2.6294,2.5739,2.7596,2.5704,2.7336,1983284,30375927.1,0.1041,3.9604,15.316,9.535,327600000,N/A,1622250000,20800000,0,103000000,42.8343,11.8054,5.604,-22.1932,
002223.SZ,”„‘æ“Ω¡∆,2008-05-22,2.7336,2.6867,2.7648,2.6312,2.6815,1253857,19635959.9,-0.0521,-1.9048,15.6604,6.0282,321360000,N/A,1591350000,20800000,0,103000000,42.0184,11.5805,5.4972,-21.7705,
002223.SZ,”„‘æ“Ω¡∆,2008-05-23,2.6815,2.6815,2.8204,2.6607,2.7648,1414492,22366265.7,0.0833,3.1068,15.8122,6.8004,331344000,N/A,1640790000,20800000,0,103000000,43.3238,11.9403,5.668,-22.4468,
002223.SZ,”„‘æ“Ω¡∆,2008-05-26,2.7648,2.7579,2.8464,2.6902,2.7978,1790032,28506223.1,0.033,1.1927,15.925,8.6059,335296000,N/A,1660360000,20800000,0,103000000,43.8405,12.0827,5.7356,-22.7146,
002223.SZ,”„‘æ“Ω¡∆,2008-05-27,2.7978,2.7961,2.9158,2.7353,2.8898,2134858,35270633,0.092,3.2878,16.5213,10.2637,346320000,N/A,1714950000,20800000,0,103000000,45.2819,12.48,5.9242,-23.4614,
002223.SZ,”„‘æ“Ω¡∆,2008-05-28,2.8898,2.8898,2.9158,2.8099,2.8742,1052509,17312094.5,-0.0156,-0.5405,16.4484,5.0601,344448000,N/A,1705680000,20800000,0,103000000,45.0372,12.4125,5.8922,-23.3346,
002223.SZ,”„‘æ“Ω¡∆,2008-05-29,2.8742,2.8481,2.9071,2.7718,2.7718,851461,14003612.2,-0.1024,-3.5628,16.4466,4.0936,332176000,N/A,1644910000,20800000,0,103000000,43.4326,11.9703,5.6823,-22.5032,
002223.SZ,”„‘æ“Ω¡∆,2008-05-30,2.7718,2.7509,2.8568,2.7509,2.7631,827131,13366705.2,-0.0087,-0.3131,16.1603,3.9766,331136000,N/A,1639760000,20800000,0,103000000,43.2966,11.9328,5.6645,-22.4327,
002223.SZ,”„‘æ“Ω¡∆,2008-06-02,2.7631,2.7631,2.7631,2.7631,2.7631,N/A,N/A,0,0,N/A,N/A,331136000,N/A,1639760000,20800000,0,103000000,43.2966,11.9328,5.6645,-22.4327,
002223.SZ,”„‘æ“Ω¡∆,2008-06-03,2.7631,2.7804,3.0373,2.7787,2.9366,2349441,39893458.1,0.1736,6.2814,16.98,11.2954,351936000,N/A,1742760000,20800000,0,103000000,46.0162,12.6823,6.0203,-23.8418,
002223.SZ,”„‘æ“Ω¡∆,2008-06-04,2.9366,2.8811,3.0234,2.8811,2.9384,1683194,28734992.5,0.0017,0.0591,17.0717,8.0923,352144000,N/A,1743790000,20800000,0,103000000,46.0434,12.6898,6.0238,-23.8559,
002223.SZ,”„‘æ“Ω¡∆,2008-06-05,2.9384,2.9037,3.1727,2.9037,3.1067,2445769,43274957.7,0.1684,5.7295,17.6938,11.7585,372320000,N/A,1843700000,20800000,0,103000000,48.6815,13.4169,6.369,-25.2227,
002223.SZ,”„‘æ“Ω¡∆,2008-06-06,3.1067,3.0477,3.2091,2.9852,3.1762,2061488,36876106.8,0.0694,2.2346,17.8881,9.911,380640000,N/A,1884900000,20800000,0,103000000,49.7693,13.7167,6.5113,-25.7864,
002223.SZ,”„‘æ“Ω¡∆,2008-06-10,3.1762,3.072,3.1206,2.8585,2.9505,2134028,36693893.4,-0.2256,-7.1038,17.1947,10.2597,353600000,N/A,1751000000,20800000,0,103000000,46.2338,12.7423,6.0487,-23.9546,
002223.SZ,”„‘æ“Ω¡∆,2008-06-11,2.9505,2.9835,3.2456,2.9089,3.2456,3103333,56302439.9,0.2951,10,18.1426,14.9199,388960000,N/A,1926100000,20800000,0,103000000,50.8572,14.0165,6.6536,-26.35,
002223.SZ,”„‘æ“Ω¡∆,2008-06-12,3.2456,3.3011,3.558,3.1432,3.1623,4798642,92207358.7,-0.0833,-2.5668,19.2153,23.0704,378976000,N/A,1876660000,20800000,0,103000000,49.5518,13.6568,6.4828,-25.6736,
