¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
000531.SZ,ÀÎ∫„‘ÀA,1994-01-06,N/A,0.7144,0.7635,0.6697,0.7635,3834600,31067000,N/A,N/A,8.1018,18.1735,180405000,N/A,721620000,21100000,0,84400000,37.8256,3.2899,11.9835,N/A,
000531.SZ,ÀÎ∫„‘ÀA,1994-01-07,0.7635,0.7724,0.8483,0.759,0.8439,4387800,39952000,0.0804,10.5263,9.1052,20.7953,199395000,N/A,797580000,21100000,0,84400000,41.8073,3.6362,13.245,N/A,
000531.SZ,ÀÎ∫„‘ÀA,1994-01-10,0.8439,0.8483,0.8796,0.826,0.8573,2537700,24581000,0.0134,1.5873,9.6863,12.027,202560000,N/A,810240000,21100000,0,84400000,42.4709,3.6939,13.4552,N/A,
000531.SZ,ÀÎ∫„‘ÀA,1994-01-11,0.8573,0.8573,0.8573,0.8126,0.8171,1216100,11284000,-0.0402,-4.6875,9.2788,5.7635,193065000,N/A,772260000,21100000,0,84400000,40.48,3.5207,12.8245,N/A,
000531.SZ,ÀÎ∫„‘ÀA,1994-01-12,0.8171,0.8126,0.8305,0.8082,0.8171,626200,5736000,0,0,9.16,2.9678,193065000,N/A,772260000,21100000,0,84400000,40.48,3.5207,12.8245,N/A,
000531.SZ,ÀÎ∫„‘ÀA,1994-01-13,0.8171,0.8126,0.8216,0.7992,0.8126,450500,4076000,-0.0045,-0.5464,9.0477,2.1351,192010000,N/A,768040000,21100000,0,84400000,40.2588,3.5015,12.7544,N/A,
000531.SZ,ÀÎ∫„‘ÀA,1994-01-14,0.8126,0.8171,0.8216,0.7546,0.7903,577800,5166000,-0.0223,-2.7473,8.9408,2.7384,186735000,N/A,746940000,21100000,0,84400000,39.1528,3.4053,12.404,N/A,
000531.SZ,ÀÎ∫„‘ÀA,1994-01-17,0.7903,0.7858,0.7903,0.7635,0.7635,258400,2236000,-0.0268,-3.3898,8.6533,1.2246,180405000,N/A,721620000,21100000,0,84400000,37.8256,3.2899,11.9835,N/A,
000531.SZ,ÀÎ∫„‘ÀA,1994-01-18,0.7635,0.759,0.8037,0.7367,0.7858,399200,3386000,0.0223,2.924,8.482,1.8919,185680000,N/A,742720000,21100000,0,84400000,38.9316,3.3861,12.3339,N/A,
000531.SZ,ÀÎ∫„‘ÀA,1994-01-19,0.7858,0.7814,0.7814,0.7501,0.7501,350500,2991000,-0.0357,-4.5455,8.5335,1.6611,177240000,N/A,708960000,21100000,0,84400000,37.162,3.2321,11.7733,N/A,
