¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300030.SZ,—Ù∆’“Ω¡∆,2009-12-25,N/A,8.5987,9.8214,8.3237,8.3458,10243076,370905241.8,N/A,N/A,36.2103,68.8379,505771200,N/A,2515260000,14880000,0,74000000,122.9232,31.9488,24.3142,167.6382,
300030.SZ,—Ù∆’“Ω¡∆,2009-12-28,8.3458,8.2254,8.7411,8.2033,8.4955,3643550,126415855.3,0.1498,1.7946,34.6958,24.4862,514848000,N/A,2560400000,14880000,0,74000000,125.1293,32.5221,24.7506,170.6468,
300030.SZ,—Ù∆’“Ω¡∆,2009-12-29,8.4955,8.4219,8.7411,8.3482,8.7165,3344595,117297494.5,0.221,2.6012,35.0708,22.4771,528240000,N/A,2627000000,14880000,0,74000000,128.3841,33.3681,25.3944,175.0855,
300030.SZ,—Ù∆’“Ω¡∆,2009-12-30,8.7165,8.6208,9.183,8.5692,8.7656,3948122,142787729.3,0.0491,0.5634,36.166,26.5331,531216000,N/A,2641800000,14880000,0,74000000,129.1074,33.5561,25.5375,176.0719,
300030.SZ,—Ù∆’“Ω¡∆,2009-12-31,8.7656,8.7902,8.8098,8.4955,8.6183,1893480,66268710.3,-0.1473,-1.6807,34.9984,12.725,522288000,N/A,2597400000,14880000,0,74000000,126.9375,32.9921,25.1083,173.1127,
300030.SZ,—Ù∆’“Ω¡∆,2010-01-04,8.6183,8.6257,8.692,8.4612,8.5053,1211592,42037502.4,-0.1129,-1.3105,34.6961,8.1424,515443200,N/A,2563360000,14880000,0,74000000,95.2743,4.5487,18.2065,5.8081,
300030.SZ,—Ù∆’“Ω¡∆,2010-01-05,8.5053,8.471,8.5471,8.2524,8.3482,1533595,52111943.7,-0.1571,-1.8476,33.9803,10.3064,505920000,N/A,2516000000,14880000,0,74000000,93.5141,4.4647,17.8702,5.7008,
300030.SZ,—Ù∆’“Ω¡∆,2010-01-06,8.3482,8.3629,8.4219,8.2795,8.3384,1253964,42658308.3,-0.0098,-0.1176,34.0188,8.4272,505324800,N/A,2513040000,14880000,0,74000000,93.4041,4.4594,17.8491,5.6941,
300030.SZ,—Ù∆’“Ω¡∆,2010-01-07,8.3384,8.3458,8.3973,8.1788,8.2033,1104888,37352274.3,-0.135,-1.6196,33.8064,7.4253,497140800,N/A,2472340000,14880000,0,74000000,91.8913,4.3872,17.5601,5.6018,
300030.SZ,—Ù∆’“Ω¡∆,2010-01-08,8.2033,8.1272,8.1518,7.7368,7.8743,1793617,57550594.1,-0.329,-4.0108,32.0863,12.0539,477201600,N/A,2373180000,14880000,0,74000000,88.2058,4.2113,16.8558,5.3772,
