代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000836.SZ,鑫茂科技,1997-09-29,N/A,1.9157,1.9808,1.7426,1.7552,19211400,277564464.8,N/A,N/A,14.4479,71.1533,378000000,N/A,1312563728,27000000,0,93754552,36.2819,29.1082,14.4112,N/A,
000836.SZ,鑫茂科技,1997-09-30,1.7552,1.7301,1.9307,1.7126,1.9307,11027300,161775315.9,0.1755,10,14.6704,40.8419,415800000,N/A,1443820100.8,27000000,0,93754552,39.9101,32.019,15.8523,N/A,
000836.SZ,鑫茂科技,1997-10-06,1.9307,1.9558,1.9959,1.8304,1.8367,8505400,129335905,-0.094,-4.8701,15.2063,31.5015,395550000,N/A,1373504186.8,27000000,0,93754552,37.9664,30.4596,15.0803,N/A,
000836.SZ,鑫茂科技,1997-10-07,1.8367,1.8091,1.8517,1.7364,1.7828,4698300,66731261.7,-0.0539,-2.9352,14.2033,17.4011,383940000,N/A,1333189729.44,27000000,0,93754552,36.852,29.5656,14.6376,N/A,
000836.SZ,鑫茂科技,1997-10-08,1.7828,1.8179,1.8392,1.779,1.8003,3869600,55813204.5,0.0176,0.9845,14.4235,14.3319,387720000,N/A,1346315366.72,27000000,0,93754552,37.2149,29.8567,14.7818,N/A,
000836.SZ,鑫茂科技,1997-10-09,1.8003,1.7953,1.8592,1.7928,1.8116,2152900,31437765.6,0.0113,0.6267,14.6025,7.9737,390150000,N/A,1354753276.4,27000000,0,93754552,37.4481,30.0438,14.8744,N/A,
000836.SZ,鑫茂科技,1997-10-10,1.8116,1.8066,1.8617,1.7828,1.8454,1747800,25555767.3,0.0338,1.8685,14.6217,6.4733,397440000,N/A,1380067005.44,27000000,0,93754552,38.1478,30.6052,15.1523,N/A,
000836.SZ,鑫茂科技,1997-10-13,1.8454,1.8454,1.8655,1.8154,1.8154,1188300,17394488.2,-0.0301,-1.6304,14.6381,4.4011,390960000,N/A,1357565912.96,27000000,0,93754552,37.5259,30.1062,14.9053,N/A,
000836.SZ,鑫茂科技,1997-10-14,1.8154,1.8154,1.8154,1.7489,1.7903,1402000,19900299,-0.0251,-1.3812,14.1942,5.1926,385560000,N/A,1338815002.56,27000000,0,93754552,37.0075,29.6903,14.6994,N/A,
000836.SZ,鑫茂科技,1997-10-15,1.7903,1.8154,1.8304,1.7552,1.8028,986800,14146852.3,0.0125,0.7003,14.3361,3.6548,388260000,N/A,1348190457.76,27000000,0,93754552,37.2667,29.8983,14.8023,N/A,
000836.SZ,鑫茂科技,1997-10-16,1.8028,1.8241,1.9834,1.8028,1.9834,5429700,84427971.3,0.1805,10.0139,15.5493,20.11,427140000,N/A,1483197012.64,27000000,0,93754552,40.9986,32.8922,16.2846,N/A,
000836.SZ,鑫茂科技,1997-10-17,1.9834,2.0711,2.1814,2.041,2.1814,9269300,158298811.3,0.1981,9.9874,17.0778,34.3307,469800000,N/A,1631329204.8,27000000,0,93754552,45.0932,36.1773,17.911,N/A,
000836.SZ,鑫茂科技,1997-10-20,2.1814,2.2316,2.3996,2.2278,2.3996,9259400,174180692,0.2181,10,18.8112,34.2941,516780000,N/A,1794462125.28,27000000,0,93754552,49.6025,39.795,19.7021,N/A,
000836.SZ,鑫茂科技,1997-10-21,2.3996,2.4447,2.639,2.3382,2.639,5744800,113483230,0.2395,9.9791,19.7541,21.277,568350000,N/A,1973533319.6,27000000,0,93754552,54.5524,43.7662,21.6682,N/A,
000836.SZ,鑫茂科技,1997-10-22,2.639,2.6691,2.9036,2.6578,2.703,9042600,203281415.4,0.0639,2.4228,22.4804,33.4911,582120000,N/A,2021348141.12,27000000,0,93754552,55.8741,44.8266,22.1932,N/A,
000836.SZ,鑫茂科技,1997-10-23,2.703,2.6353,2.9725,2.5087,2.8948,7002200,156478323.4,0.1918,7.0965,22.347,25.9341,623430000,N/A,2164792605.68,27000000,0,93754552,59.8392,48.0077,23.7682,N/A,
000836.SZ,鑫茂科技,1997-10-24,2.8948,2.8559,2.9437,2.7644,2.8309,3911400,88572522.9,-0.0639,-2.2087,22.6447,14.4867,609660000,N/A,2116977784.16,27000000,0,93754552,58.5175,46.9473,23.2432,N/A,
000836.SZ,鑫茂科技,1997-10-27,2.8309,2.8434,3.0089,2.8208,2.9149,3952900,91543305.2,0.084,2.9672,23.1585,14.6404,627750000,N/A,2179793334,27000000,0,93754552,60.2539,48.3404,23.9329,N/A,
000836.SZ,鑫茂科技,1997-10-28,2.9149,2.9813,3.207,2.8584,3.1719,6183000,149898218.4,0.257,8.8172,24.2436,22.9,683100000,N/A,2371990165.6,27000000,0,93754552,65.5666,52.6026,26.0431,N/A,
000836.SZ,鑫茂科技,1997-10-29,3.1719,3.1343,3.4928,3.0966,3.4928,4748200,125397002.1,0.3209,10.1186,26.4094,17.5859,752220000,N/A,2612001818.72,27000000,0,93754552,72.201,57.9253,28.6783,N/A,
