¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
000888.SZ,∂Î√º…ΩA,1997-10-21,N/A,2.3753,2.7257,2.2742,2.6853,26589200,380282333.3,N/A,N/A,14.3021,73.8589,573840000,N/A,1891440400,36000000,0,118660000,44.7364,24.0308,25.3514,N/A,
000888.SZ,∂Î√º…ΩA,1997-10-22,2.6853,2.6213,2.9531,2.6111,2.9531,18630800,309311849.2,0.2679,9.9749,16.6022,51.7522,631080000,N/A,2080109800,36000000,0,118660000,49.1989,26.4278,27.8802,N/A,
000888.SZ,∂Î√º…ΩA,1997-10-23,2.9531,2.8689,2.9902,2.6954,2.8436,11188700,189168720.8,-0.1095,-3.7079,16.9071,31.0797,607680000,N/A,2002980800,36000000,0,118660000,47.3746,25.4479,26.8465,N/A,
000888.SZ,∂Î√º…ΩA,1997-10-24,2.8436,2.8301,2.8369,2.6617,2.6903,7724800,125035428.1,-0.1533,-5.391,16.1862,21.4578,574920000,N/A,1895000200,36000000,0,118660000,44.8206,24.076,25.3992,N/A,
000888.SZ,∂Î√º…ΩA,1997-10-27,2.6903,2.6752,2.8386,2.6465,2.6954,5175700,84033761.9,0.0051,0.1879,16.2362,14.3769,576000000,N/A,1898560000,36000000,0,118660000,44.9048,24.1212,25.4469,N/A,
000888.SZ,∂Î√º…ΩA,1997-10-28,2.6954,2.6954,2.9649,2.6533,2.8672,7364100,123504859.7,0.1718,6.375,16.7712,20.4558,612720000,N/A,2019593200,36000000,0,118660000,47.7675,25.659,27.0691,N/A,
000888.SZ,∂Î√º…ΩA,1997-10-29,2.8672,2.8807,2.9952,2.8436,2.9666,7908200,137434891.4,0.0994,3.4665,17.3788,21.9672,633960000,N/A,2089602600,36000000,0,118660000,49.4234,26.5484,28.0075,N/A,
000888.SZ,∂Î√º…ΩA,1997-10-30,2.9666,2.9986,3.0744,2.7964,2.8066,7006300,122934267.2,-0.16,-5.3947,17.5462,19.4619,599760000,N/A,1976875600,36000000,0,118660000,46.7572,25.1162,26.4966,N/A,
000888.SZ,∂Î√º…ΩA,1997-10-31,2.8066,2.7291,2.8049,2.6651,2.7628,3309700,53686473.1,-0.0438,-1.5606,16.2209,9.1936,590400000,N/A,1946024000,36000000,0,118660000,46.0275,24.7243,26.083,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-03,2.7628,2.7156,2.7628,2.6785,2.7021,1426400,22965479.3,-0.0606,-2.1951,16.1003,3.9622,577440000,N/A,1903306400,36000000,0,118660000,45.0171,24.1815,25.5105,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-04,2.7021,2.7089,2.8537,2.6954,2.7628,1485000,24392183.9,0.0606,2.2444,16.4257,4.125,590400000,N/A,1946024000,36000000,0,118660000,46.0275,24.7243,26.083,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-05,2.7628,2.7796,2.7998,2.7038,2.7442,1576900,25660761,-0.0185,-0.6707,16.2729,4.3803,586440000,N/A,1932971400,36000000,0,118660000,45.7187,24.5584,25.9081,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-06,2.7442,2.7459,2.847,2.7257,2.7392,1684500,27889786.4,-0.0051,-0.1842,16.5567,4.6792,585360000,N/A,1929411600,36000000,0,118660000,45.6345,24.5132,25.8604,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-07,2.7392,2.756,2.8352,2.7375,2.7729,1215900,20054387.2,0.0337,1.23,16.4935,3.3775,592560000,N/A,1953143600,36000000,0,118660000,46.1959,24.8147,26.1785,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-10,2.7729,2.8116,2.8116,2.6617,2.6768,1912800,30770373.8,-0.096,-3.4629,16.0866,5.3133,572040000,N/A,1885507400,36000000,0,118660000,44.5961,23.9554,25.2719,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-11,2.6768,2.6533,2.6886,2.5438,2.5775,1870700,28746689.6,-0.0994,-3.713,15.3668,5.1964,550800000,N/A,1815498000,36000000,0,118660000,42.9403,23.0659,24.3336,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-12,2.5775,2.5775,2.6196,2.4915,2.5,1434600,21736725.4,-0.0775,-3.0065,15.1518,3.985,534240000,N/A,1760914400,36000000,0,118660000,41.6492,22.3725,23.602,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-13,2.5,2.4848,2.6246,2.4444,2.6196,1432400,21456032,0.1196,4.7844,14.9791,3.9789,559800000,N/A,1845163000,36000000,0,118660000,43.6419,23.4428,24.7312,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-14,2.6196,2.6111,2.6364,2.4511,2.5353,1191000,18072667.3,-0.0842,-3.2154,15.1744,3.3083,541800000,N/A,1785833000,36000000,0,118660000,42.2386,22.689,23.936,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-17,2.5353,2.5353,2.5775,2.4595,2.4797,1129400,16657910.1,-0.0556,-2.1927,14.7493,3.1372,529920000,N/A,1746675200,36000000,0,118660000,41.3125,22.1915,23.4111,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-18,2.4797,2.4562,2.5,2.409,2.4258,1052100,15331967.5,-0.0539,-2.1739,14.5727,2.9225,518400000,N/A,1708704000,36000000,0,118660000,40.4144,21.7091,22.9022,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-19,2.4258,2.409,2.4899,2.4006,2.4309,619900,8973873.2,0.0051,0.2083,14.4763,1.7219,519480000,N/A,1712263800,36000000,0,118660000,40.4986,21.7543,22.9499,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-20,2.4309,2.4427,2.4461,2.3585,2.3854,580300,8292764.9,-0.0455,-1.8711,14.2905,1.6119,509760000,N/A,1680225600,36000000,0,118660000,39.7408,21.3473,22.5205,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-21,2.3854,2.3753,2.409,2.3248,2.3264,859700,12038850.8,-0.059,-2.4718,14.0035,2.3881,497160000,N/A,1638694600,36000000,0,118660000,38.7585,20.8197,21.9638,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-24,2.3264,2.3264,2.3551,2.2574,2.2624,690500,9368446.2,-0.064,-2.7516,13.5676,1.9181,483480000,N/A,1593603800,36000000,0,118660000,37.692,20.2468,21.3595,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-25,2.2624,2.2321,2.2877,2.1866,2.2388,877500,11586907.4,-0.0236,-1.0424,13.2045,2.4375,478440000,N/A,1576991400,36000000,0,118660000,37.2991,20.0357,21.1368,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-26,2.2388,2.254,2.3921,2.2473,2.3635,1590400,22176036.1,0.1247,5.5681,13.9437,4.4178,505080000,N/A,1664799800,36000000,0,118660000,39.3759,21.1513,22.3137,N/A,
000888.SZ,∂Î√º…ΩA,1997-11-27,2.3635,2.3079,2.35,2.2338,2.2405,602700,8182261.6,-0.123,-5.2031,13.576,1.6742,478800000,N/A,1578178000,36000000,0,118660000,37.3271,20.0508,21.1527,N/A,
