¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300396.SZ,µœ»“Ω¡∆,2014-09-10,N/A,14.037,16.8444,14.037,16.8444,30900,1301372,N/A,N/A,42.1156,0.2014,652563600,N/A,2609403600,15340000,0,61340000,27.8759,6.5386,5.6188,236.0247,
300396.SZ,µœ»“Ω¡∆,2014-09-11,16.8444,18.5273,18.5273,18.5273,18.5273,10200,477258,1.6829,9.9906,46.79,0.0665,717758600,N/A,2870098600,15340000,0,61340000,30.6609,7.1918,6.1802,259.605,
300396.SZ,µœ»“Ω¡∆,2014-09-12,18.5273,20.3804,20.3804,20.3804,20.3804,37557,1933058.8,1.8531,10.0021,51.47,0.2448,789549800,N/A,3157169800,15340000,0,61340000,33.7276,7.9112,6.7983,285.571,
300396.SZ,µœ»“Ω¡∆,2014-09-15,20.3804,22.4196,22.4196,22.4196,22.4196,28066,1589096.9,2.0392,10.0058,56.62,0.183,868550800,N/A,3473070800,15340000,0,61340000,37.1024,8.7028,7.4786,314.1448,
300396.SZ,µœ»“Ω¡∆,2014-09-16,22.4196,24.6608,24.6608,24.6608,24.6608,151251,9419912.3,2.2412,9.9965,62.28,0.986,955375200,N/A,3820255200,15340000,0,61340000,40.8113,9.5727,8.2262,345.5482,
300396.SZ,µœ»“Ω¡∆,2014-09-17,24.6608,27.1277,27.1277,27.1277,27.1277,373607,25595815.6,2.4669,10.0032,68.51,2.4355,1050943400,N/A,4202403400,15340000,0,61340000,44.8937,10.5303,9.049,380.1141,
300396.SZ,µœ»“Ω¡∆,2014-09-18,27.1277,29.84,29.84,29.84,29.84,1600190,120590318.4,2.7124,9.9985,75.36,10.4315,1156022400,N/A,4622582400,15340000,0,61340000,49.3824,11.5832,9.9538,418.1199,
300396.SZ,µœ»“Ω¡∆,2014-09-19,29.84,31.2813,32.8256,30.8893,32.5484,9619621,777437206.5,2.7084,9.0764,80.8179,62.7094,1260948000,N/A,5042148000,15340000,0,61340000,53.8646,12.6345,10.8573,456.0703,
300396.SZ,µœ»“Ω¡∆,2014-09-22,32.5484,30.8775,32.4138,30.6201,31.614,5736626,453987849.8,-0.9345,-2.871,79.1385,37.3965,1224745600,N/A,4897385600,15340000,0,61340000,52.3181,12.2718,10.5455,442.9763,
300396.SZ,µœ»“Ω¡∆,2014-09-23,31.614,32.8019,33.0513,31.8753,32.4653,4632544,379370894.4,0.8513,2.6929,81.8926,30.1991,1257726600,N/A,5029266600,15340000,0,61340000,53.727,12.6022,10.8295,454.9052,
300396.SZ,µœ»“Ω¡∆,2014-09-24,32.4653,32.4494,32.8731,31.8951,32.0456,3906038,318223230.6,-0.4197,-1.2928,81.4696,25.4631,1241466200,N/A,4964246200,15340000,0,61340000,53.0324,12.4393,10.6895,449.024,
