代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
300391.SZ,康跃科技,2014-08-01,N/A,4.7154,5.6577,4.7154,5.6577,52408,739652.5,N/A,N/A,14.1134,0.3144,236213900,N/A,944713900,16670000,0,66670000,27.0238,4.7833,3.6992,176.2521,
300391.SZ,康跃科技,2014-08-04,5.6577,6.2247,6.2247,6.2247,6.2247,14900,232291,0.567,10.0212,15.59,0.0894,259885300,N/A,1039385300,16670000,0,66670000,29.7319,5.2626,4.0699,193.9146,
300391.SZ,康跃科技,2014-08-05,6.2247,6.8475,6.8475,6.8475,6.8475,14200,243530,0.6229,10.0064,17.15,0.0852,285890500,N/A,1143390500,16670000,0,66670000,32.707,5.7892,4.4771,213.3185,
300391.SZ,康跃科技,2014-08-06,6.8475,7.5343,7.5343,7.5343,7.5343,38550,727438.5,0.6867,10.0292,18.87,0.2313,314562900,N/A,1258062900,16670000,0,66670000,35.9873,6.3699,4.9261,234.7125,
300391.SZ,康跃科技,2014-08-07,7.5343,8.2889,8.2889,8.2889,8.2889,85750,1780170,0.7546,10.0159,20.76,0.5144,346069200,N/A,1384069200,16670000,0,66670000,39.5917,7.0079,5.4195,258.2211,
300391.SZ,康跃科技,2014-08-08,8.2889,9.1194,9.1194,9.1194,9.1194,106511,2432711.2,0.8305,10.0193,22.84,0.6389,380742800,N/A,1522742800,16670000,0,66670000,43.5585,7.71,5.9625,284.093,
300391.SZ,康跃科技,2014-08-11,9.1194,10.0297,10.0297,10.0297,10.0297,124013,3115206.6,0.9103,9.9825,25.12,0.7439,418750400,N/A,1674750400,16670000,0,66670000,47.9068,8.4796,6.5577,312.4525,
300391.SZ,康跃科技,2014-08-12,10.0297,11.0319,11.0319,11.0319,11.0319,2587321,71487679.2,1.0022,9.992,27.63,15.5208,460592100,N/A,1842092100,16670000,0,66670000,52.6936,9.3269,7.213,343.6729,
300391.SZ,康跃科技,2014-08-13,11.0319,10.3012,10.9401,9.9459,10.3811,10522660,272239532.1,-0.6508,-5.8994,25.8717,63.1233,433420000,N/A,1733420000,16670000,0,66670000,49.585,8.7767,6.7875,323.3983,
300391.SZ,康跃科技,2014-08-14,10.3811,10.3851,10.9001,10.2693,10.5049,7351384,194186453.7,0.1238,1.1923,26.415,44.0995,438587700,N/A,1754087700,16670000,0,66670000,50.1762,8.8813,6.8684,327.2542,
300391.SZ,康跃科技,2014-08-15,10.5049,10.5847,10.7085,10.1854,10.3891,4279875,111963908.2,-0.1158,-1.1022,26.1606,25.6741,433753400,N/A,1734753400,16670000,0,66670000,49.6232,8.7834,6.7927,323.6471,
