¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
300389.SZ,∞¨±»…≠,2014-08-01,N/A,5.4668,6.5592,5.4668,6.5592,32102,851482.6,N/A,N/A,26.5243,0.2075,410573800,N/A,2086840200,15470000,0,78630000,18.2559,5.9994,2.8596,-31.4398,
300389.SZ,∞¨±»…≠,2014-08-04,6.5592,7.2141,7.2141,7.2141,7.2141,9300,271467,0.6549,9.9849,29.19,0.0601,451569300,N/A,2295209700,15470000,0,78630000,20.0788,6.5985,3.1451,-34.579,
300389.SZ,∞¨±»…≠,2014-08-05,7.2141,7.9358,7.9358,7.9358,7.9358,7800,250458,0.7217,10.0034,32.11,0.0504,496741700,N/A,2524809300,15470000,0,78630000,22.0873,7.2586,3.4597,-38.0381,
300389.SZ,∞¨±»…≠,2014-08-06,7.9358,8.7291,8.7291,8.7291,8.7291,14050,496246,0.7933,9.9969,35.32,0.0908,546400400,N/A,2777211600,15470000,0,78630000,24.2954,7.9842,3.8056,-41.8407,
300389.SZ,∞¨±»…≠,2014-08-07,8.7291,9.6015,9.6015,9.6015,9.6015,40249,1563673.7,0.8724,9.9943,38.85,0.2602,601009500,N/A,3054775500,15470000,0,78630000,26.7235,8.7821,4.1859,-46.0225,
300389.SZ,∞¨±»…≠,2014-08-08,9.6015,10.5629,10.5629,10.5629,10.5629,63089,2696423.9,0.9614,10.0129,42.74,0.4078,661187800,N/A,3360646200,15470000,0,78630000,29.3993,9.6615,4.605,-50.6306,
300389.SZ,∞¨±»…≠,2014-08-11,10.5629,11.6182,11.6182,11.6182,11.6182,46590,2190195.9,1.0553,9.9906,47.01,0.3012,727244700,N/A,3696396300,15470000,0,78630000,32.3365,10.6267,5.0651,-55.6889,
300389.SZ,∞¨±»…≠,2014-08-12,11.6182,12.7798,12.7798,12.7798,12.7798,378179,19555636.1,1.1616,9.9979,51.71,2.4446,799953700,N/A,4065957300,15470000,0,78630000,35.5695,11.6892,5.5715,-61.2567,
300389.SZ,∞¨±»…≠,2014-08-13,12.7798,14.0575,14.0575,14.0575,14.0575,2991741,170170228.1,1.2777,9.9981,56.88,19.339,879933600,N/A,4472474400,15470000,0,78630000,39.1257,12.8579,6.1286,-67.3811,
300389.SZ,∞¨±»…≠,2014-08-14,14.0575,15.0634,15.4638,14.5889,15.4638,8610959,525337084.7,1.4062,10.0035,61.008,55.6623,967957900,N/A,4919879100,15470000,0,78630000,43.0397,14.1441,6.7416,-74.1216,
300389.SZ,∞¨±»…≠,2014-08-15,15.4638,15.6936,15.6936,14.3491,14.8558,6912950,415888332.4,-0.608,-3.9316,60.1608,44.6862,929901700,N/A,4726449300,15470000,0,78630000,41.3475,13.588,6.4766,-71.2075,
