¥˙¬Î,ºÚ≥∆,»’∆⁄,«∞ ’≈Ãº€(‘™),ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),≥…ΩªΩ∂Ó(‘™),’«µ¯(‘™),’«µ¯∑˘(%),æ˘º€(‘™),ªª ÷¬ (%),Aπ…¡˜Õ® –÷µ(‘™),Bπ…¡˜Õ® –÷µ(‘™),◊‹ –÷µ(‘™),Aπ…¡˜Õ®π…±æ(π…),Bπ…¡˜Õ®π…±æ(π…),◊‹π…±æ(π…), –”Ø¬ , –æª¬ , –œ˙¬ , –œ÷¬ ,
000501.SZ,∂ıŒ‰…ÃA,1992-11-20,N/A,2.1683,3.5828,2.0237,2.0857,1387000,20301000,N/A,N/A,14.6366,4.3072,325236160,N/A,1414434300,32201600,0,140043000,112.9843,23.6727,3.0018,N/A,
000501.SZ,∂ıŒ‰…ÃA,1992-11-23,2.0857,2.065,2.065,1.745,1.8172,642500,5681000,-0.2685,-12.8713,8.842,1.9952,283374080,N/A,1232378400,32201600,0,140043000,98.4418,20.6257,2.6154,N/A,
000501.SZ,∂ıŒ‰…ÃA,1992-11-24,1.8172,1.8172,1.8585,1.683,1.8069,643500,5580000,-0.0103,-0.5682,8.6713,1.9983,281764000,N/A,1225376250,32201600,0,140043000,97.8825,20.5085,2.6006,N/A,
000501.SZ,∂ıŒ‰…ÃA,1992-11-25,1.8069,1.8379,1.8585,1.7863,1.8585,653000,5774000,0.0516,2.8571,8.8423,2.0278,289814400,N/A,1260387000,32201600,0,140043000,100.6791,21.0945,2.6749,N/A,
000501.SZ,∂ıŒ‰…ÃA,1992-11-26,1.8585,1.8792,2.2096,1.8689,2.1683,1348000,13099000,0.3098,16.6667,9.7174,4.1861,338116800,N/A,1470451500,32201600,0,140043000,117.459,24.6103,3.1207,N/A,
000501.SZ,∂ıŒ‰…ÃA,1992-11-27,2.1683,2.1993,2.2096,2.0237,2.1476,1098000,11345000,-0.0207,-0.9524,10.3324,3.4098,334896640,N/A,1456447200,32201600,0,140043000,116.3403,24.3759,3.091,N/A,
000501.SZ,∂ıŒ‰…ÃA,1992-11-30,2.1476,2.1683,2.3954,2.1683,2.3541,1767500,19838000,0.2065,9.6154,11.2238,5.4889,367098240,N/A,1596490200,32201600,0,140043000,127.5269,26.7197,3.3882,N/A,
000501.SZ,∂ıŒ‰…ÃA,1992-12-01,2.3541,2.3748,2.4058,2.2199,2.4058,1262000,14312000,0.0516,2.193,11.3407,3.9191,375148640,N/A,1631500950,32201600,0,140043000,130.3235,27.3057,3.4625,N/A,
000501.SZ,∂ıŒ‰…ÃA,1992-12-02,2.4058,2.4367,2.4987,2.2199,2.2715,832500,9645000,-0.1342,-5.5794,11.5856,2.5853,354217600,N/A,1540473000,32201600,0,140043000,123.0523,25.7822,3.2693,N/A,
000501.SZ,∂ıŒ‰…ÃA,1992-12-03,2.2715,2.2715,2.3128,2.1683,2.1889,133700,7212000,-0.0826,-3.6364,53.9417,0.4152,341336960,N/A,1484455800,32201600,0,140043000,118.5776,24.8446,3.1504,N/A,
