代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
002611.SZ,东方精工,2011-08-30,N/A,5.3729,5.4609,4.9931,5.007,21755881,492390095.3,N/A,N/A,22.6325,79.9849,588064000,N/A,2940320000,27200000,0,136000000,68.6285,20.5532,10.8082,933.7441,
002611.SZ,东方精工,2011-08-31,5.007,4.9908,5.1969,4.9908,5.1112,10633046,233241176.2,0.1042,2.0814,21.9355,39.0921,600304000,N/A,3001520000,27200000,0,136000000,70.0569,20.981,11.0332,953.1791,
002611.SZ,东方精工,2011-09-01,5.1112,5.0487,5.0881,4.7222,4.7847,8196909,173067602.7,-0.3265,-6.3888,21.1138,30.1357,561952000,N/A,2809760000,27200000,0,136000000,65.5812,19.6406,10.3283,892.2827,
002611.SZ,东方精工,2011-09-02,4.7847,4.6596,4.7546,4.5438,4.6782,5607425,112622686.7,-0.1065,-2.2265,20.0846,20.6155,549440000,N/A,2747200000,27200000,0,136000000,64.121,19.2033,10.0984,872.4158,
002611.SZ,东方精工,2011-09-05,4.6782,4.567,4.6203,4.4535,4.4605,4047936,79447365,-0.2177,-4.6535,19.6266,14.8821,523872000,N/A,2619360000,27200000,0,136000000,61.1371,18.3097,9.6284,831.8182,
002611.SZ,东方精工,2011-09-06,4.4605,4.3308,4.4141,4.171,4.2057,4563202,84047090.7,-0.2548,-5.7113,18.4184,16.7765,493952000,N/A,2469760000,27200000,0,136000000,57.6454,17.264,9.0785,784.3104,
002611.SZ,东方精工,2011-09-07,4.2057,4.252,4.4419,4.2057,4.4026,4841489,91165680,0.1969,4.6806,18.8301,17.7996,517072000,N/A,2585360000,27200000,0,136000000,60.3436,18.072,9.5035,821.021,
002611.SZ,东方精工,2011-09-08,4.4026,4.3748,4.3817,4.2034,4.2057,4267917,79019956.4,-0.1969,-4.4713,18.5149,15.6909,493952000,N/A,2469760000,27200000,0,136000000,57.6454,17.264,9.0785,784.3104,
002611.SZ,东方精工,2011-09-09,4.2057,4.1687,4.2798,4.1247,4.2543,3372353,61422216.7,0.0486,1.1564,18.2135,12.3984,499664000,N/A,2498320000,27200000,0,136000000,58.312,17.4636,9.1835,793.3801,
002611.SZ,东方精工,2011-09-13,4.2543,4.1455,4.2011,4.0089,4.0274,2893930,51001558.3,-0.227,-5.3348,17.6236,10.6394,473008000,N/A,2365040000,27200000,0,136000000,55.2012,16.5319,8.6936,751.055,
002611.SZ,东方精工,2011-09-14,4.0274,4.0459,4.1409,3.9764,4.1108,2575414,45175144,0.0834,2.0702,17.5409,9.4684,482800000,N/A,2414000000,27200000,0,136000000,56.3439,16.8742,8.8736,766.603,
002611.SZ,东方精工,2011-09-15,4.1108,4.0899,4.303,4.0575,4.2266,4828195,87856425.9,0.1158,2.8169,18.1965,17.7507,496400000,N/A,2482000000,27200000,0,136000000,57.9311,17.3495,9.1235,788.1974,
